#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string
#default,mean,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,device_id,location,source
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T02:40:00Z,8,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T02:44:00Z,8.463470319634704,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T02:48:00Z,9,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T02:52:00Z,9,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T02:56:00Z,9,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T03:00:00Z,9,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T03:04:00Z,9,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T03:08:00Z,9,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T03:12:00Z,9,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T03:16:00Z,9,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T03:20:00Z,9,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T03:24:00Z,9,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T03:28:00Z,9,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T03:32:00Z,9,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T03:36:00Z,9,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T03:40:00Z,9,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T03:44:00Z,9,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T03:48:00Z,9,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T03:52:00Z,9,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T03:56:00Z,9,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T04:00:00Z,9.862700228832953,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T04:04:00Z,10,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T04:08:00Z,10,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T04:12:00Z,10,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T04:16:00Z,10,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T04:20:00Z,10,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T04:24:00Z,10,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T04:28:00Z,10,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T04:32:00Z,10,energy_total,energy_3phase,AI205,unknown,mqtt_backend
